created_at,full_text,id_str
15/02/2025,betul bng gwa KLO ada yang ngajak mau keluar negeri,7049909254632145947
15/02/2025,julioexspor sudah menerapkan nya🔥 blue sih😁,7291325130255500306
15/02/2025,@☆                           🕷,6982471785443083266
15/02/2025,"""kisah usang TIKUS TIKUS KANTOR"" !!!",7292296994340783106
15/02/2025,otw pergi ke Jepang aja dah negeri impian,7420391881852945414
15/02/2025,"""Terlahir disini tanpa diminta,menjalaninya hampir gila,siapa sangka burung segagah garuda memiliki parasit mematikan didalam tubuhnya""",7399934144816563206
15/02/2025,"gw ga punya duit nih
#ajakinkaburdong",7221092239064237083
15/02/2025,stuju bnget,7467377987307766800
15/02/2025,kenapa baru nyadar sekarang sih kalian😭,7322710674865505285
15/02/2025,pemerintah justru seneng karna tkw tki bisa nyumbang devisa ? yaa seneng sampai jungkir balik karna pemerintah ngga pusing2 ngurusin banyak rakyat nya,7123845785783272450
15/02/2025,persyaratan untuk pindah ke jepang apa aja ya? ribet GK sih persyaratan nya? capek di indo susah nyari kerja,7299133429517796358
15/02/2025,nanti semoga gua bisa ikut ni trend dan jangan ilang dulu trendnya,7027842012938552322
15/02/2025,yoo kita ke Jepang aja,7468964278461301777
15/02/2025,setuju banget bang kalau ada🙏👍👍👍,7280108500704822278
15/02/2025,sini bg ikut gw ke thailand tapi penerbangan nya ke kamboja dulu😹,7388116853665612817
15/02/2025,#kaburajadulu,6816942572415517698
15/02/2025,ijin di Jepang aj Indonesia terlalu rumit buat gua😌😏,7364866074901660677
15/02/2025,emang sakit ni negara🙊,7200745277602284570
13/02/2025,"bahasa Inggris ku blm lancar, nanti kalau udh lancar baru gassss",7140911589364974618
13/02/2025,#kaburajadulu,7243769612784026629
13/02/2025,Bener banget bang.. Aku setuju banget..,6745032958812095490
13/02/2025,gw udah berangkat sblum treand ad😂😂😂😂,6893358987857888258
13/02/2025,real cuy gua kerja 10bln kaga dapet bpjs🗿,6880124580590765058
13/02/2025,"generasi emas, emas gibran maksudnya bang",7162022718127440923
13/02/2025,Yap betul 🤪,6925991885006930945
13/02/2025,kalu bisa waktu di putar.. kembali ke masa anak muda.akunjg pilih keluar negeri,7092783818087613441
13/02/2025,"Gatau si bang, soal nya gua udah di luar negri😂😂😂ayo kawan ku, aku menunggu mu disini😂😂😂",7406693711369749509
13/02/2025,next gua bikin lapangan pekerjaan,6826188712868824065
13/02/2025,Jepang solusinya🤩,7411291444730594310
13/02/2025,doain ya gue dikit lg mau kabur juga ke luar negeri🙏,6789935008007242753
13/02/2025,"hujan emas d negri orang , ya jelas pilih emas nya dari pada hujan batu d negri sendiri 😛",6559145272982798337
13/02/2025,"Katanya Lebih baik hujan batu dinegara sendiri daripada hujan emas dinegara lain. kalo saya lebih memilih hujan emas dinegara lain, ngapain capek2 kerja ber tahun2 cuma dapet batu #kaburajadulu",6955289946984252418
13/02/2025,"betul bgt sih ,diindo usia dibatasin,,,bnyk syaratx,,klo diluar org sdh tua bgt aj msh dipekerjakn",6534855818385997825
13/02/2025,diindo yg kerja gk boleh jelek.,6630063454929289218
13/02/2025,"@partaigerindra tolongg aa, aku kerja dibawah umr, ga ada bpjs, gada bonus lembur, lepas training gaji tetappp😭😭",6833653829478974465
13/02/2025,desa konoha🗿,7071072282777994241
13/02/2025,@gerindra simak baik-baik pak🙏🏼😌,6772131522943812610
13/02/2025,"aku yg lulusan smp kerja di taiwan.dah 8 thn , takut pulang karna di indo.susah nyari kerja., lulusan smp paling"" gaji 2-3 jt aj susah cr kerjaan, di taiwan 10-15 jt, g penampilan menarik , skil no 1",6600921831074365441
13/02/2025,"setuju bang... ktp hilang, apa apa hilang ngurus nya bolak balik kayak kita penggaguran aja bisa bolak balik.... klo mau lewat calo harga nya gk masuk akal",6768495327319426049
13/02/2025,"anggapan aja ya-
UMR 5000
- kost 800 18℅
- makan sebulan 1000 20℅
- kirim ke kampung 1000 20℅
- kuota 120 sebulan 0,12 ℅
sisanya tabung, pertanyaannya butuh berapa tahun untuk bisa beli rumah😭🤣, koreksi persentase nya ya kalo ada yang salah🙏",7069479911916897282
13/02/2025,"2025, Gaji masih 1,7 Sebulan, Hidup Dijakarta, Ngumpul 🙂",7151252836822008834
13/02/2025,serius pngen juga ke LN .. suamiku kerja loyalitas bgt gaji nya becanda kek cape bgt kpan bsa setara gitu 😭,7413600999564755974
21/03/2025,#patrick out .,7458258891249042450
27/02/2025,#kaburajadulu,7473383385316181000
27/02/2025,mending ke suis 4 digit 🗿,6881446144153895938
21/03/2025,"generasi emas,emasnya yg d wc",7355487699606225926
27/02/2025,#kaburajadulu,6934092669841507329
20/03/2025,emang bener.kerja dinegara sendiri dipersulit..,7355173641623372806
23/03/2025,bang beli rompi anti peluru dulu🙏 takut ilang tanpa kabar🙏,7456171247076983814
20/03/2025,udah di pulangin bang akhirnya mereka merengek rengek minta pulang,7100860383977030683
25/03/2025,yok penuhin luar negri dengan semua orang indo🗿🗿,7416516722540676101
23/03/2025,"dalam hati para koruptor, pergi saja kalian, karna negara ini milik kami, biarkan kami sekeluarga yg hidup disini 😂",7357173070723974149
15/02/2025,Bukan jadi model kak kayak mau jadi presiden yg bener😂,7249320152985011206
12/02/2025,kan bambang🤣🤣🤣,7415775930574865425
12/02/2025,"ke taiwan pekerja asing jaminan kesehatan sangat² terjamin,ayo kalian semua #kaburajadulu ke taiwan bisa sekalian jadi turis pas hari libur🤪😂",6848876811868668930
12/02/2025,cari kerja susah..syarat menguasai segalanya gaji minim....yaelah,6798448910324007937
12/02/2025,aku ttp mau ke jepang 😭,7015379699300221979
12/02/2025,jngn jauh jauh bng ke sini aja dlu kota merauke lebih aman tntram jauh dri kata pemerintah😄,7461794453730411536
12/02/2025,2018 pilihan yg tepat kabur ke taiwan.,6849515578966393857
12/02/2025,sakit bnget cuk serius susah indo nih #kaburajadulu,7235663526458147842
12/02/2025,"Mending Indonesia sihh, Btw info loker nya kaka udh 3 bulan masih nganggur🙏",6910640123710522369
12/02/2025,"Di Indonesia gaji 2,5jt itu hrs jd superman, batman, spiderman",7314658844734620674
12/02/2025,lagi rebahan😅,7395937037834322945
12/02/2025,Doain bang,6859364256410059777
12/02/2025,SETUJU🫵🏻🤪,7181992617968894977
13/02/2025,iya tu,6534855818385997825
13/02/2025,ya untuk tua pun palingan sampe umur 50 an,6819539528966013953
13/02/2025,kamu kerja dimana kak ?,75327705995
13/02/2025,"Aamiin, semoga di permudah proses nya ya kak🥰",7406693711369749509
13/02/2025,doain yaa semoga aku bisa nyusul a few years later🥹,6899507108253860866
14/02/2025,huhuhu 🥺🥺🥺,6833653829478974465
14/02/2025,sama kak 😭🖐️,6958711888029516806
13/02/2025,"waduh gaji segitu di jakarta udah ga normal bgt bg, semangat² bg",6876582045431464962
15/02/2025,"di pikir,pikir mirib marcelo.pemain bola real madrid...😁😁😁",7281948215817470983
15/02/2025,Mudah2han ada Jalan keluarnya Di Pemerintah an pk Prabowo..,6688188664483496961
15/02/2025,keren banget coy👍😅,7110086004288390146
15/02/2025,gimana sih klo kerja di Australia?? bisa jadi apa klo lulusan SMA yg bisa b Inggris,7179066775144858626
15/02/2025,Ternyata sia2 kita kuliah😌,6785790735657632769
15/02/2025,@🦋,6960507851531158533
15/02/2025,"kerja ke LN sih oke2 aja, asalkan kalian skillnya jg meet requirement mereka, bhs inggrisnya oke, & ga mslh sm potensi dpt perlakuan 'rasis'. jadi jgn asal ikut trend kabur2 kl blm siap sm semua itu",6896502254661567489
15/02/2025,"farmasi nangis bgttt,udh biaya sekolah ny ratusan juta tp klo kerja gaji ny bkin meringis😭",101074694002380800
15/02/2025,"besok aku mau pindah negara, info tiket bre🫣",7103016292546266113
15/02/2025,nahh ambil satu sorang🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦🍦bayar guna like ok ingat,6848528674750317570
15/02/2025,"namanya juga negara konoha
#kaburajadulu",7164614831705392134
15/02/2025,"Mohon maaf kami ortu sekolahin anak2 d sekolah swasta mahal untuk ini loooh, biar bs pergi keluar..",6967623548882535426
15/02/2025,gimana kalau pejabatnya di suruh pindah ke alam lain?,6888418168881628161
15/02/2025,"fakta no debat,,
klo gw punya kesempatan milih nguli di luar negeri kok
di Indonesia persyaratan kagak ngotak kudu bisa menguasai 6 elemen😌",6962188929656128514
15/02/2025,"gw klo ada yg ajak kerja ke luar negri gw mau bang.
jujur aja ya kerja di Indonesia sekarang ini kata kerja sama firaun tersiksa. asli dah",6863403069884417026
15/02/2025,setuju.... drpd didalem negri susah cari kerja mana dibatasi umur lagi,6599830766955151361
15/02/2025,"gua pengen ke jepang aja,jadi aktor 🗿",6951399917991674882
15/02/2025,kabur kalau tidak lapar🤣,7360554554683442177
15/02/2025,otw Russia ✈️,7062422132617987099
19/02/2025,Waduh berat lek ngene iki 😁,6925991885006930945
19/02/2025,"Ojo muleh kang, wis ng kono ae. Sg nde indo podo arep budal kabeh🗿",6918009062743573505
13/02/2025,bangun kost putri bang🗿,7139392857538053146
13/02/2025,rill kaga,6962129784356766721
13/02/2025,pengen tapi ga ada duit😹,7459013142266905606
13/02/2025,fakta bngt 😂😂😂,6873327589402887170
13/02/2025,negara maksa maju ya indonesia😹😹,7115782304778388482
13/02/2025,mana nyampe otaknya buat cegah beginian,6893803920667755521
13/02/2025,realistis banget kabur aja dulu,7135372169831334938
13/02/2025,Memang menjajikan d luar,6532351405486784514
13/02/2025,"kasian yg fomo, mereka itu keluar negri emang niat mau kerja, bukannya memang mau kabur, lagian kalo mereka kabur,, pengangguran berkurang,, saingan mencari kerja juga berkurang jadi jangan berpikiran sempit 🗿",6788536492286837761
13/02/2025,"pake orang dalem ajah tetep gagal jir🗿
#kaburajadulu",6985942896004465665
13/02/2025,"Pemerintah bilang negara ini kaya😂 tpi kaya buat mereka sj, warganya adu nasib😂",7421957762869462021
13/02/2025,di luar ngri gji sbulan bsa bli sawah.dsni gaji sbulan dpt hikmahnya aja.,6690409226165339137
13/02/2025,@teteh kta sudah kabur ke Taiwan🗿🤣,6535138104927076353
13/02/2025,Aku udh kabur duluan 🤪,6776686183374586881
13/02/2025,mending keluar negri kalo ada jobnya..,7309498382979286021
13/02/2025,benar bang saya sudah 5 tahun dijepang dan diperpanjang lagi 😁 malas pulang di indonesia 🤣,7213963913732883483
13/02/2025,"emang bener minimal s1 ,penampilan menarik pengalaman kerja dlll ,yg ada kalah sama uang dlm 😢",6902339567531525121
13/02/2025,@𝓨𝓪𝓷𝓲,7044539962251985946
13/02/2025,"semua tergantung orang nya,ya minimal kalo non skil ya merintis dari bawah dulu,anak sekarang mah banyak gengsi nya😅😅😅😅😅😅",6859015548770042885
13/02/2025,udah ketebak dari pilpres wkwkwkwkwkkw,6992952118924968962
13/02/2025,punya sharinggan🗿🗿🗿🗿🗿,7438628974986986512
13/02/2025,@Teguh Suwandi @Rizalmuk,7049966760943305754
13/02/2025,"kaburr ketaiwan udh
12 taun.",6607201336126636034
13/02/2025,Malah mikir2 mau balik Indonesia 😄,7214157126057772059
13/02/2025,"pernah lamar diperusahaan BUMN yg ditanya pertama ada org dalam nya ga?, emg kocak loker diindo ampas😂😂",6789158718090347522
13/02/2025,"#kaburajadulu
kerjaanyaa rinngaann gajinya becanda.. ga bnyak peraturan& umur & tamatan smp punn bs kerja d luar negeri.....☺️☺️🤭",7221183731666142234
13/02/2025,fakta banget,6959195591173178369
13/02/2025,kuy kita pindah wn,6958093763630547974
13/02/2025,"@people:fakta banget
#kaburajadulu @‧₊˚ ☁️⋅♡🪐༘⋆",6851144843118822401
13/02/2025,benerrrrrr,7003543922413798401
12/02/2025,🤣,6899055083935466497
12/02/2025,🗿🗿,6910640123710522369
12/02/2025,"pengen banget kak, tapi ga bisa, alergi dingin 😭",7210848112793388034
15/02/2025,"wkkwkw gw yg tinggal nunggu bulan aja buat berangkat ausbildung di German,ya karna kehabisan cara buat dapat kerja d indo,pernah udah bayar uang buat masuk ternyata d geser sama orang dalam juga masih",7048192004547052570
15/02/2025,kalo mau kerja di luar negeri syaratnya cuma 1 iya itu bisa bahasa luar negeri 😅😅😅,7461224690775753744
15/02/2025,"generasi emas❌
generasi cemas✔️",6998321687825499163
15/02/2025,gaji seitil persyaratan mustahil😭,7112792110743995393
15/02/2025,"bukan tren bro.. ingat TKI, TKW ADALAH PAHLAWAN DEVISA",7055185743715763201
15/02/2025,kenapa Indonesia tidak maju ya karna ini,7419670746923926534
15/02/2025,fakta rel bangett,6967699521904116737
15/02/2025,"bayangin woy gw Uda 7th gajinya masih 1,5jt😭",7005940544941818881
15/02/2025,betul,7079986217915597825
15/02/2025,"real jir
kohona=Indonesia.",6996646202993411074
15/02/2025,singkat padat dan jelas👍,6570731333546672130
15/02/2025,kabur kmana bg biar enak😅,7388090841606571013
15/02/2025,#KABURAJADULU,7374637302084240389
15/02/2025,Nyari tmen buat kabur 🙃,6724553545427436546
15/02/2025,siap dibawah tekanan itu murni disiksa secara modern sih,6811939533967541250
15/02/2025,inpo negara #kaburajadulu😹😹,7471162650648396817
15/02/2025,@grindra,6874590301907223553
15/02/2025,ke luar negri sja lebih mudah nyari kerja di Indonesia susah krn pemerintah lgi bayar utang pakmul,6868914694481921025
15/02/2025,SINI KU BACK SEMUA AFFILIATE TIKTOK🥰🔥,6958693634678424581
15/02/2025,"hayu guys kerja di luar negeri enak tau, bener kata kak ikram.
aku sendiri kerja di luar negeri enak gajih kaya supervisor 😂",6793548687601484802
15/02/2025,jepang bosss,6927235566824162310
15/02/2025,generasi silver dulu 🗿🗿,6958693810156356614
15/02/2025,Dliat juga ma pemerintah n pejabat g ngaruh bg 🤣🤣🤣 Hrs ada UUD ujung2 Duit ujung2 org Dalam #bayidisuruhurusnegara puyeng kn,6718517668754113538
15/02/2025,ini udh usia 41th apa msh bs kerja di LN?,6560912274470141953
15/02/2025,Betul bang dikorea kt lebih sejahtera drod negri konoha cr kerja susah,6966123392479069186
15/02/2025,lg proses visa..cuss kita kabur 🤭,7038417537194263553
15/02/2025,"SYARAT UNTUK KERJA DI INDO
PAK JOKOWI HARUS JADI PRESIDEN LAGI SELAMANYA🙏",6959479815871939589
15/02/2025,banyakin repost.,7221823232440058882
15/02/2025,PMI taiwan ngumpul,6508651600054599681
15/02/2025,ujian chunin + ujian Hunter x Hunter,7072294820995269633
15/02/2025,"iya nih, gue ASN sekali kena BRI, Nyambung BRI lagi. kacau2.. anak udah 2. istri pegawai honor gaji hbs di SPP anak, rmh masih ngontrak, mau ngambil KPR, bingung bulanannya lagi.",6838753868383339521
15/02/2025,"Dipaksa sehat di negara yg sakit 🥀
#kaburajadulu",7145546637061899291
15/02/2025,alhamdulilah sekarang kerja dijepang mas ngga di indo😊,6959145165199180806
15/02/2025,@_prabowosubianto08,7265683208094696454
15/02/2025,PEMERINTAH GAGAL MENYEDIAKAN LAPANGAN KERJA,6673207978194273282
15/02/2025,se_7,6882754275727426562
15/02/2025,"@⇆ㅤ◁ㅤ❚❚ㅤ▷ㅤ↻
jadi takut ni🙂",7033621784798037019
15/02/2025,"Indonesia emas ❌
Indonesia karatan✔️😂",6881126900636533766
15/02/2025,"di Indonesia bang umur 30 sdh dianggap gk produktif dan rata2 yg dicari umur 25,umur 30 thn cari kerja minimal pengalaman kerja 2-3 thn bisa ini itu. belum lg soal pengalaman kerja plus good looking. hidup di Indonesia kejar kejaran sama waktu",6819515257439863810
15/02/2025,gue abis Idhul Fitri ke jepang,7342162125614613509
15/02/2025,bukannya generasi muda gk cinta RI tapi kami juga ingin hidup layak,7466760292299768848
15/02/2025,Mungkin dia sepupu nya bang 😆,6872584321300186114
13/02/2025,ubur ubur ikan lele kabur dulu lee 😅😅,299175107095363584
13/02/2025,kasih tau😂,6848876811868668930
13/02/2025,heh apa ga bahaya 🤣,299175107095363584
13/02/2025,"@Endah_0847:#kaburajadulu
di indo kerja serius gajih bercanda",7033994452956136474
15/02/2025,sekil ku iso gawe alur dewe (mimpi) ✋🤓🤚,7459013142266905606
15/02/2025,pengen klo g ad skill ya prcuma lh kocag😹,7283269360767026181
27/02/2025,benet,7033621784798037019
19/02/2025,"pengen sih, tapi lebih enak nunggu kaya dulu baru di luar negri, tapi kaya di indo susah",7242959265178108930
19/02/2025,kalo GK dapet²,7033621784798037019
19/02/2025,ikut??,7033621784798037019
17/02/2025,sama,7242959265178108930
15/02/2025,"jangan sampe trend ini hilang sebelum gua ikutin trendnya
#kaburajadulu",7201863474741789722
15/02/2025,"aku masi sma, tapi udah mikir mau kerja di luar negeri 😞",6570524186208157706
15/02/2025,"bismillah tidak tahun ini ya tahun depan
Australia/korea i'm coming
#kaburaajadulu",7233178839185982482
15/02/2025,kuy ke jepang,7216735393382712347
15/02/2025,Setuju. Saya kerja di indo bertahan sampe 11 thn. Pas keluar cuman dpt 8jt hahhahahaha skrng gw kerja di luar negeri. Lebih enk.,7162363726958789659
15/02/2025,ini bg pelakunya @[?] @indahsustia @east9990,6897605481155052545
15/02/2025,"💯 fakta
#kaburajadulu",7415888344359601157
15/02/2025,setuju,6812152702187308033
15/02/2025,"dah lah bang, kita mah mau ke Korea aj😇🥰",7416199459153789957
15/02/2025,#kaburajadulu,6838753868383339521
15/02/2025,"insyallah kalau skill ada, tinggal belajar dan fasihkan bahasa asing lagi.",6838753868383339521
15/02/2025,"sering keluar malam, masih banyak yang tidur di pinggir toko dan becak.
memang harus bersyukur.
tapi jika ada kesempatan yang lain harus di coba, karena ada keluarga yang hidupi dengan layak",6838753868383339521
13/02/2025,"setuju sih karna apa kerjaan suami gini aja gak ada kemajuan,masa depan anak"" sedang menunggu,gimana nanti nasib anak"" ku kalo negara ini masih gini"" aja
persaingan dari berbagai aspek makin ketat",6771181810271044610
13/02/2025,"dengan kesadaran penuh ""AKU SETUJU TAGAR KABUR AJA DULU"" dan pengen bgt kerja di luar negri daripada di Indonesia.",7204168490852467739
13/02/2025,"Anak q juga udh aq siapin buat ikut program ausbildung, nanti lulus sekolah lsg lanjut kursus bahasa jerman. Biar bisa lsg kerja di LN. Krn klo kuliah ngabisin uang ujung2 nya kerja gaji umr",6652503682980364290
13/02/2025,"andai gua bisa bahasa asing, sdh d pastikan ku udah pindah ke luar negeri",76697618652
13/02/2025,"pelayaran solusinya🤣
minusnya jarang kumpul keluarga😌",6902785057192018945
13/02/2025,"ini terlalu fakta
#kaburajadulu",6967319873123746818
13/02/2025,generasi emas di sepiteng 😁,7051429441658012698
13/02/2025,"Ni influencer dlunya mihak prabowo, sekarang malah bikin konten kaya gini😹 mau cuci nama ya",6836317388452447234
13/02/2025,@Raven 21 info²,6770070070842508289
13/02/2025,"pengen banget aku serius, tapi ga ada duit untuk modal kaburnya😭",7025418188229788674
13/02/2025,harus punya rawa rontek kalo kepala terbelah harus bisa balik sendiri😭😭 @Ikram Afro Attamimi @PAYUNGAGUNGTOURORGANIZER @arf_ucil @akushop111 @nilam wardani @RHEE @BOLANG45 @itsmeee tika,6510931559443791874
13/02/2025,ikut bunda korla di Jerman,6840852944763421698
13/02/2025,bener bg 🤣😂😂,6990246433069777921
13/02/2025,luar negri lah cokk cokkkkk,7285944487045809157
13/02/2025,#kaburajadulu,6542816916652703746
13/02/2025,💀,112361837618216960
13/02/2025,kabur aja dulu🗿,6803658992637723649
13/02/2025,kabur aja dulu tanggapan prabowo,6969092461584335874
13/02/2025,lanjutkan bang....,6533977421171195905
13/02/2025,salah satu contohnya SPPI tu,6953709311999558658
15/02/2025,dipaksa sehat di negara sakit,6967458856990409730
15/02/2025,Aku ingat dulu lamar kerje di hotel karawachi receptionist.ada papers test english dengan math.udah pass interview HR interview lagi dengan manager. Haizzzz gaji 2.6jt aja. Skg di sgp. Gj 25-30jt,7047497711071216642
15/02/2025,"selamat datang di konoha 🙏🙏🙏
nikmati pilihan kalian 🤭🤭🤭",7387453730985886726
15/02/2025,"diindonesia harus Punya elemen air ,tanah ,api ,udara , daun, ranting.😂",6814636143432565761
15/02/2025,@n,7154251811112174619
15/02/2025,"Pria tak bercerita, tau tau ke kamboja",6784788381698655234
15/02/2025,generasi emas apa kurikulum sering berganti dan hancur,7096366895700722715
15/02/2025,kalo ada yang ngajak gua ke luar negeri gas aja lah bosen di sini,7264605332571472902
22/03/2025,sebenci ini skrng sama Indonesia;),7252885047534502918
22/03/2025,"ya namanya hidup bang, rakyat aja rela berkorban demi negara, tapi pemerintah berkorban apa demi negara",7364925838510572561
22/03/2025,"Setuju bangettt dan ini fakta
#KaburAjaDulu",6711133369511871489
25/03/2025,kaburajasekarang🤣,7185885723411694618
21/03/2025,Makin gedek makin gelap masa depan gua☹️,7211773271405937666
22/03/2025,pejabat buta kak,7375708308663813125
14/02/2025,aamiin,6535138104927076353
14/02/2025,anakku udah ancang2 kak lagi belajar bahasa Jerman doa kan ya kak,6993709088552223745
13/02/2025,😌😌😌,6535138104927076353
13/02/2025,dsni yg penting niat kerja,6899685823995282434
15/02/2025,amin bro,7414867181698384901
12/02/2025,betull Banget,6953714056918729730
12/02/2025,setuju bangetlah gila amat idup di indo,6689859851398743041
12/02/2025,tanggapannya bang mengenai pak bahlil menanyakan letak nasionalisme 😹,7170488771972023322
12/02/2025,"#kaburajadulu
tamatan smk gaji diatas 10 jt
jadi operator exsa tanpa sim
nyari kerja ga ribet",7091573692925756443
12/02/2025,@Mongge @luvmath,6862661075143394306
13/02/2025,gass luar negri taa,6510931559443791874
13/02/2025,gass🗿🔥🔥,7239736587831378945
15/02/2025,otw aussiee,6967313457960289282
15/02/2025,Otw kamboja,7092003601593730075
13/02/2025,bulan aja baryy . bahasanya mudah😁😁😁,6963240286630249478
13/02/2025,gas lpk,6943490944202687489
14/02/2025,emg bener kan 😂,6953714056918729730
13/02/2025,keciduk komen,70958466203
12/02/2025,bikin usaha aja ga si,6995470127625978882
15/02/2025,tenang kata si gibran nanti ada 19jt lapangan kerja🤣,6961324691685639173
15/02/2025,jepang lagi butuh lowongan bnyak,7281231622766593030
15/02/2025,generasi perunggu🤣,6956721436921955330
15/02/2025,mending merubah rumah kita yg sudah rusak dari pada menginap di rumah orang lain😁,7019072232091042817
15/02/2025,22th masi stay di makassar 😎,6966181427637601281
15/02/2025,pengen daftar ke korea 🥺🤲🤲,6565448533323038721
15/02/2025,"kondisi seperti itu yg buat gua milih resign dari pekerjaan dikota dan milih pulang kampung garap lahan... banyak yg gengsi buat pulkam, tapi menurut gua lebih baik pulkam daripada di kota stuck..",7201504050772378625
15/02/2025,intrview berkali 😭 udh kaya mo tes CPNS 😭,6935631015545816066
15/02/2025,yukkk kaburrrr😭 @gasuka aspal @Hidayat88 @lave,6933950832078947330
15/02/2025,semoga indonesia akan lebih baik,7137658380302746651
15/02/2025,"rakyat Palestin susah macam mana pon tak kan tinggal kan negara sendiri,",7367368941923107856
15/02/2025,menuju Indonesia cemass😱😱😱😱😱😱😱😱,7359050651526218757
15/02/2025,"kalau #kaburajadulu itu hak mereka dan keputusan mereka, karena manusia itu harus membuat suatu pilihan, jadi terserah mereka mau keluar negeri karena menurut mereka, itu yang terbaik untuk dia",7052550180142318593
15/02/2025,"Pengen merantau ke DUBAI
#jaburajadulu",7454828380569273351
15/02/2025,Kan negri kita udh dikuasi orang luar bang😩 orang korea dinegri nya dia tukang becak masuk indo langsng jdi artis bang😭🤣 bedaa bang,7345808891282670598
15/02/2025,@partaigerindra,6936709139318178818
15/02/2025,"aku kalo ada peluang dan ada yg ngajak kerja diluar negeri, mau aku.",6959053620504134658
15/02/2025,S 1 gaji di bawah UMR banyak di sini😭,6913729822489723906
15/02/2025,aku juga mau tpi budget nya blom ada😞 disini cari kerja susah bgt,6830378141992010754
15/02/2025,negara korupt*r ini gays yang kaya makin kaya dan yg miskin makin tertindas.. setuju kabur aja,7245085158230328321
15/02/2025,gas japan/jerman,7028135240716174341
15/02/2025,satuju,6914283568853091330
15/02/2025,Lebih enak di kampung sendiri bang. Negeriku luar biasa bang. Hanya orang yang berpikir sempit yg seperti itu.,7394163223585899525
15/02/2025,"aku dh hmpir setahun msukan berkas di slah satu perusahaan sawit🤣 smpe tembus 3 berkas di orng orng yg berbeda yg di bilng bkal dibisa msuk krna wrga lokal, eh ujung-ujung nya di kalahkn sma Orgdalam",7160077766300304411
15/02/2025,bener.. bodo amet.. mikirin negara.. negara aja kagak mikirin kita 😂😂😂😁😁😁,7137834024991261698
15/02/2025,"fakta
#kaburajadulu",7400405169483875334
15/02/2025,🗿🗿🗿🗿,6904059644484305921
15/02/2025,@Hipni #kaburajadulu ketempat lu boleh ga prenn,6995386871556473883
16/02/2025,lu tau apa cil wkwk🤭,7019072232091042817
15/02/2025,"palestina dijajah negara lain, Konoha dijajah orang Konoha sendiri",7183011940670407706
15/02/2025,benar sih ini 😳😳😳,6979391250811454466
15/02/2025,sayangnya gw udh g muda lagi,6828481756976350210
15/02/2025,bg marcello😭,7156125828148544538
15/02/2025,@Ahmad Irgi Maulan815 ayo keluar,6882263680298353665
15/02/2025,bener banget tu bang. sya aj mlh pengen balik kerja d makay,6901395969133872130
15/02/2025,"setuju
#kaburajadulu",7229987335874036742
15/02/2025,kerja di Indonesia persyaratannya melebihi nyari jodoh,6820303211027645442
15/02/2025,namanya juga negri sulap😏,7303917715529155589
15/02/2025,"Berjuang di Indonesia serasa berjuang melawan Jepang,Belanda ,Amerika",7100289104676193307
15/02/2025,kerja disini enak RM4100 perbulan,7306266303949964294
15/02/2025,"aku kerja di Jepang bang, ga sudi balik kerja di Indonesia 😂",6949530226297013250
15/02/2025,aku kabur aja dulu dari tahun 2009 bang enak di negara orang karena di negara sendiri aku nganggur,7387156339061605381
15/02/2025,yg lulusan smp bisa apa 😌😌😌,7353661660915401733
15/02/2025,"kerja serius gaji bercanda
#kaburajadulu",6807643398967985154
15/02/2025,#carikerjakejepang,6881397353975530498
15/02/2025,"kabur nang endi cak, opo nang suroboyo.",7209498664653456392
15/02/2025,bener itu klo org bijak pasti milih kerja ke luar negeri,6919362863761867777
15/02/2025,bagus sekalian nambah pengalaman Dan devisa negara..jangan sia siakan masa muda..,7350331274445554690
15/02/2025,bang lu mirip marcelo brazil 😁😆,6959412027773633542
15/02/2025,kenapa g buat uang yg banyak aj kan biar dapet uang banyak 😂😂,7226967523228369946
15/02/2025,sini,6811909606211634178
15/02/2025,Yuk ke korsel,7361416023364764678
15/02/2025,+HARI RAYA IDUL FITRI PUN GAK ADA LIBUR,7400405169483875334
15/02/2025,otomatis gak bisa pake BPJS.,7400405169483875334
15/02/2025,"smpe dijait, DIJAIT
tapi gue gak di kasih buat libur, dibilangnya ""selagi bisa jalan, jangan alasan"" pdhal udah kasih bukti foto
mana gaji sebulan 600k/700k sedangkan gue tabrak lari",7400405169483875334
15/02/2025,"gue kerja di mall, pergi jam 6 pagi pulang jam 12 malam, pernah pulang kerja di tabrak dari belakang sama orang mabok pake mobil, gue nelfon atasan minta izin Krna posisi kaki udah banyak luka parah",7400405169483875334
15/02/2025,haduh bnyk typo lgi🙃,7160077766300304411
15/02/2025,"cari peluang dlu bisa dpt lowongan dimana, crita keuntungan sm kerugian kerja disitu sm biaya ekonomi disana cocok ga dgn penghasilan nya klo ga di korea di Jepang, klo cina jgn",7088430696280785946
15/02/2025,"pengen
#kaburajadulu",7368881936415065104
15/02/2025,seandainya aku ada kesempatan utk tinggal di luar negri. ya mending di luar lahh,6890092464863380481
15/02/2025,satu kata buat pemerintah 🤪,7275248022278358023
15/02/2025,Ini FAKTA yg terjadi di INDONESIA 😂,6825119686985942017
15/02/2025,@gerindra ingat tren ini keluar hanya dijaman Prabowo,6958850958017725441
